"site_id","latitude","longitude","postcode"
"  7282",50.92992,-0.14277,"BN"
"  7283",50.92462,-0.14868,"BN"
"  7284",50.93408,-0.17819,"BN"
"  7285",50.93293,-0.16258,"BN"
"  7286",50.93233,-0.16243,"BN"
"  7287",50.94197,-0.16507,"BN"
"  7288",50.96037,-0.13444,"RH"
"  7289",50.94124,-0.11954,"RH"
"  7290",50.99317,-0.10462,"RH"
"  7291",50.96358,-0.12407,"RH"
"  7292",50.96844,-0.13269,"RH"
"  7293",51.0007,-0.18271,"RH"
"  7294",50.96789,-0.21248,"RH"
"  7295",50.95926,-0.23702,"BN"
"  7296",51.03248,-0.26134,"RH"
"  7297",51.0145,-0.26202,"RH"
"  7299",50.95729,-0.28551,"RH"
"  7300",50.95911,-0.28687,"RH"
"  7301",50.90913,-0.19339,"BN"
"  7302",50.93189,-0.27079,"BN"
"  7303",50.9294,-0.34774,"BN"
"  7304",50.88574,-0.19287,"BN"
"  7305",50.88808,-0.22833,"BN"
"  7306",50.90841,-0.26455,"BN"
"  7307",50.90764,-0.27311,"BN"
"  7308",50.90853,-0.33425,"BN"
"  7309",50.90752,-0.32717,"BN"
"  7310",50.88867,-0.32927,"BN"
"  7311",50.88125,-0.3139,"BN"
"  7312",50.88106,-0.30111,"BN"
"  7313",50.87835,-0.29979,"BN"
"  7314",50.85125,-0.30239,"BN"
"  7315",50.84845,-0.27951,"BN"
"  7317",50.87807,-0.40784,"BN"
"  7318",50.8754,-0.40935,"BN"
"  7319",50.86365,-0.40549,"BN"
"  7320",50.83651,-0.37618,"BN"
"  7321",50.84485,-0.41181,"BN"
"  7322",50.82894,-0.43224,"BN"
"  7323",50.82459,-0.44374,"BN"
"  7324",50.80581,-0.45146,"BN"
"  7325",51.07226,-0.2156,"RH"
"  7326",51.04637,-0.22801,"RH"
"  7327",51.03231,-0.27466,"RH"
"  7328",51.07268,-0.24271,"RH"
"  7329",51.07903,-0.24675,"RH"
"  7330",51.07262,-0.29981,"RH"
"  7331",51.06465,-0.30867,"RH"
"  7332",51.06053,-0.33451,"RH"
"  7333",51.07467,-0.31687,"RH"
"  7334",51.07211,-0.32696,"RH"
"  7335",51.06944,-0.32848,"RH"
"  7336",51.06858,-0.33137,"RH"
"  7337",51.06063,-0.34164,"RH"
"  7338",51.05887,-0.34456,"RH"
"  7339",51.135,-0.32183,"RH"
"  7340",51.05419,-0.35987,"RH"
"  7341",51.11309,-0.29976,"RH"
"  7342",51.07531,-0.31608,"RH"
"  7343",51.07567,-0.32397,"RH"
"  7344",51.0695,-0.34237,"RH"
"  7345",51.15454,-0.36831,"RH"
"  7346",51.14703,-0.35278,"RH"
"  7347",51.12605,-0.38932,"RH"
"  7348",51.09793,-0.37173,"RH"
"  7349",51.07688,-0.41102,"RH"
"  7350",51.08628,-0.44069,"RH"
"  7351",51.11591,-0.65403,"GU"
"  7352",51.1358,-0.58626,"GU"
"  7353",51.13344,-0.61492,"GU"
"  7354",51.11103,-0.62131,"GU"
"  7355",51.10833,-0.62139,"GU"
"  7356",51.13239,-0.60209,"GU"
"  7357",51.12379,-0.5609,"GU"
"  7358",51.11572,-0.56258,"GU"
"  7359",51.0976,-0.55172,"GU"
"  7360",51.07286,-0.51537,"RH"
"  7361",51.02741,-0.47832,"RH"
"  7362",51.05418,-0.68293,"GU"
"  7363",51.07444,-0.64524,"GU"
"  7364",51.06006,-0.67748,"GU"
"  7365",51.04032,-0.5749,"GU"
"  7366",51.03285,-0.55231,"RH"
"  7367",50.98876,-0.47958,"RH"
"  7368",50.97008,-0.49586,"RH"
"  7369",51.06212,-0.93247,"GU"
"  7370",51.06835,-0.92519,"GU"
"  7371",51.0763,-0.9093,"GU"
"  7372",51.06449,-0.89673,"GU"
"  7373",51.05005,-0.89137,"GU"
"  7374",51.0434,-0.85444,"GU"
"  7375",51.03753,-0.8988,"GU"
"  7376",51.03219,-0.90463,"GU"
"  7377",51.01534,-0.93069,"GU"
"  7378",51.01043,-0.98498,"GU"
"  7379",51.01645,-0.95348,"GU"
"  7380",51.00455,-0.93094,"GU"
"  7381",51.0264,-0.96039,"GU"
"  7382",50.99599,-0.99481,"GU"
"  7383",50.99732,-0.92683,"GU"
"  7384",50.97673,-0.93728,"GU"
"  7385",50.99891,-0.90399,"GU"
"  7386",51.02478,-0.88199,"GU"
"  7387",51.02298,-0.88203,"GU"
"  7388",51.02832,-0.8762,"GU"
"  7389",50.98645,-0.89824,"GU"
"  7390",50.9853,-0.89149,"GU"
"  7391",51.00909,-0.84102,"GU"
"  7393",51.01713,-0.83512,"GU"
"  7394",51.01266,-0.83808,"GU"
"  7395",50.95994,-0.87358,"GU"
"  7396",50.97169,-0.87899,"GU"
"  7397",51.03098,-0.87186,"GU"
"  7398",51.03355,-0.77052,"GU"
"  7399",50.96127,-0.82513,"GU"
"  7400",50.96818,-0.79789,"GU"
"  7401",50.98645,-0.739,"GU"
"  7402",50.98488,-0.71469,"GU"
"  7403",51.03839,-0.63916,"GU"
"  7404",50.99651,-0.67316,"GU"
"  7405",50.94645,-0.70021,"GU"
"  7406",50.93963,-0.65343,"GU"
"  7407",50.97134,-0.59696,"GU"
"  7408",50.97398,-0.59261,"GU"
"  7409",50.98395,-0.61024,"GU"
"  7410",50.93531,-0.61673,"GU"
"  7411",50.94915,-0.52805,"RH"
"  7412",50.90985,-0.42952,"RH"
"  7413",50.90663,-0.45808,"RH"
"  7414",50.94152,-0.44411,"RH"
"  7415",50.93959,-0.43421,"RH"
"  7416",50.95564,-0.49206,"RH"
"  7417",50.91876,-0.49183,"RH"
"  7418",50.92649,-0.60685,"RH"
"  7419",50.92645,-0.604,"RH"
"  7420",50.9299,-0.59109,"RH"
"  7421",50.92011,-0.59992,"RH"
"  7422",50.90799,-0.56472,"RH"
"  7423",50.88712,-0.54972,"BN"
"  7424",50.87331,-0.5084,"BN"
"  7425",50.85211,-0.55507,"BN"
"  7426",50.85484,-0.55783,"BN"
"  7427",50.85682,-0.57397,"BN"
"  7428",50.84553,-0.53255,"BN"
"  7429",50.86434,-0.45663,"BN"
"  7430",50.85523,-0.44841,"BN"
"  7431",50.83143,-0.4847,"BN"
"  7432",50.83056,-0.48757,"BN"
"  7434",50.83212,-0.53865,"BN"
"  7435",50.8223,-0.54463,"BN"
"  7436",50.8214,-0.54466,"BN"
"  7437",50.89415,-0.61066,"BN"
"  7438",50.88313,-0.59108,"BN"
"  7439",50.83724,-0.58962,"BN"
"  7440",50.85275,-0.66531,"PO"
"  7441",50.82005,-0.65687,"PO"
"  7442",50.84948,-0.63614,"BN"
"  7444",50.84667,-0.62627,"BN"
"  7445",50.83229,-0.6267,"PO"
"  7446",50.8987,-0.66418,"PO"
"  7447",50.8343,-0.6451,"PO"
"  7448",50.875,-0.66524,"PO"
"  7449",50.87111,-0.71937,"PO"
"  7450",50.78424,-0.67209,"PO"
"  7451",50.78135,-0.69349,"PO"
"  7452",50.8382,-0.75294,"PO"
"  7453",50.81127,-0.75791,"PO"
"  7454",50.79409,-0.75284,"PO"
"  7455",50.89116,-0.74299,"PO"
"  7456",50.87135,-0.74068,"PO"
"  7457",50.82264,-0.72779,"PO"
"  7458",50.78236,-0.74591,"PO"
"  7459",50.77304,-0.80006,"PO"
"  7460",50.75196,-0.76232,"PO"
"  7461",50.75501,-0.79627,"PO"
"  7462",50.74229,-0.78384,"PO"
"  7463",50.74334,-0.79799,"PO"
"  7464",50.73055,-0.79495,"PO"
"  7465",50.73079,-0.80256,"PO"
"  7466",50.79673,-0.83068,"PO"
"  7467",50.82168,-0.80733,"PO"
"  7468",50.92068,-0.64829,"GU"
"  7469",50.92249,-0.64966,"GU"
"  7470",50.90928,-0.71112,"PO"
"  7471",50.92188,-0.75639,"PO"
"  7472",50.90718,-0.77084,"PO"
"  7473",50.88806,-0.79,"PO"
"  7474",50.92231,-0.8105,"PO"
"  7475",50.92156,-0.8119,"PO"
"  7476",50.87793,-0.76752,"PO"
"  7477",50.85011,-0.77393,"PO"
"  7478",50.82671,-0.77171,"PO"
"  7479",50.82585,-0.77599,"PO"
"  7480",50.8367,-0.78139,"PO"
"  7481",50.83762,-0.78278,"PO"
"  7482",50.86667,-0.84696,"PO"
"  7483",50.83287,-0.84681,"PO"
"  7484",50.82633,-0.87444,"PO"
"  7485",50.81911,-0.8764,"PO"
"  7486",50.81516,-0.87564,"PO"
"  7487",50.85638,-0.8818,"PO"
"  7488",50.839,-0.92337,"PO"
"  7491",50.9507,-0.84817,"PO"
"  7492",50.952,-0.88943,"GU"
"  7494",50.92688,-0.89572,"PO"
"  7495",50.90069,-0.88496,"PO"
"  7496",50.92031,-0.86742,"PO"
"  7497",50.88664,-0.8822,"PO"
"  7498",50.89904,-0.90065,"PO"
"  7499",50.89725,-0.90069,"PO"
"  7500",50.88483,-0.91947,"PO"
"  7501",50.8624,-0.92567,"PO"
"  7502",50.86071,-0.93708,"PO"
"  7503",50.85091,-0.94724,"PO"
"  7504",50.95332,-0.93496,"GU"
"  7505",50.93447,-0.93824,"PO"
"  7506",50.90035,-0.94471,"PO"
"  7507",50.89692,-0.96327,"PO"
"  7508",50.80164,-0.96964,"PO"
"  7509",50.78647,-0.98274,"PO"
"  7510",50.84413,-0.99427,"PO"
"  7511",50.85105,-0.98992,"PO"
"  7512",50.89752,-1.00309,"PO"
"  7513",50.87185,-0.97662,"PO"
"  7514",50.84987,-1.03535,"PO"
"  7515",50.84897,-1.03537,"PO"
"  7516",50.84718,-1.03683,"PO"
"  7517",50.83823,-1.04127,"PO"
"  7518",50.78866,-1.02952,"PO"
"  7519",50.78908,-1.04435,"PO"
"  7520",50.9261,-1.00958,"PO"
"  7521",50.86384,-1.09475,"PO"
"  7522",50.86671,-1.11744,"PO"
"  7523",50.96586,-1.03153,"GU"
"  7524",50.93561,-1.07201,"PO"
"  7525",50.90168,-1.1044,"PO"
"  7526",50.89536,-1.10125,"PO"
"  7527",50.85981,-1.16331,"PO"
"  7528",50.85275,-1.17595,"PO"
"  7529",50.8545,-1.17024,"PO"
"  7530",50.84197,-1.17756,"PO"
"  7531",50.8269,-1.21049,"PO"
"  7532",50.82735,-1.19685,"PO"
"  7533",50.78703,-1.16718,"PO"
"  7534",50.7959,-1.14999,"PO"
"  7535",50.77784,-1.14039,"PO"
"  7536",51.01388,-1.07615,"GU"
"  7537",51.00591,-1.10995,"SO"
"  7538",50.95859,-1.13706,"SO"
"  7539",50.95143,-1.14146,"SO"
"  7540",50.92992,-1.15182,"SO"
"  7541",50.92453,-1.15224,"PO"
"  7542",50.86203,-1.29587,"SO"
"  7543",51.00566,-1.17895,"SO"
"  7544",50.94841,-1.22409,"SO"
"  7545",50.96238,-1.24888,"SO"
"  7546",50.9427,-1.17863,"SO"
"  7547",50.95255,-1.17276,"SO"
"  7548",50.9464,-1.1928,"SO"
"  7549",51.02478,-1.21283,"SO"
"  7550",51.00064,-1.23462,"SO"
"  7551",50.92083,-1.2715,"SO"
"  7552",50.9119,-1.2816,"SO"
"  7553",50.91803,-1.25447,"SO"
"  7554",50.91969,-1.23311,"SO"
"  7555",50.89089,-1.38146,"SO"
"  7556",51.05932,-1.07135,"SO"
"  7557",51.04652,-1.10974,"SO"
"  7558",51.04572,-1.1226,"SO"
"  7559",51.05019,-1.11966,"SO"
"  7560",51.05031,-1.13535,"SO"
"  7561",51.07205,-1.15636,"SO"
"  7562",51.11631,-1.06411,"GU"
"  7563",51.07228,-1.08851,"SO"
"  7564",51.08424,-1.13548,"SO"
"  7565",51.12993,-1.07955,"GU"
"  7566",51.12046,-1.13547,"SO"
"  7567",51.20637,-1.07946,"RG"
"  7568",51.19297,-1.09118,"RG"
"  7569",51.17538,-1.13073,"RG"
"  7570",51.14862,-1.17498,"SO"
"  7571",51.08133,-1.1976,"SO"
"  7572",51.0924,-1.23882,"SO"
"  7573",51.09064,-1.24456,"SO"
"  7574",51.09157,-1.24883,"SO"
"  7576",51.11266,-1.31564,"SO"
"  7577",51.08306,-1.32893,"SO"
"  7578",51.06773,-1.32201,"SO"
"  7579",51.07043,-1.32197,"SO"
"  7580",51.07308,-1.3148,"SO"
"  7581",51.05963,-1.3207,"SO"
"  7582",51.02082,-1.29703,"SO"
"  7583",51.01291,-1.32852,"SO"
"  7584",50.99944,-1.33299,"SO"
"  7587",50.98064,-1.3475,"SO"
"  7588",50.97338,-1.33621,"SO"
"  7589",50.96174,-1.33689,"SO"
"  7590",50.9643,-1.32315,"SO"
"  7591",50.94456,-1.3295,"SO"
"  7592",50.97355,-1.36612,"SO"
"  7593",50.93955,-1.39932,"SO"
"  7595",50.93009,-1.38009,"SO"
"  7596",50.91423,-1.37262,"SO"
"  7598",50.91815,-1.43659,"SO"
"  7599",50.90956,-1.44759,"SO"
"  7600",50.9551,-1.4518,"SO"
"  7601",50.94054,-1.41781,"SO"
"  7602",51.28245,-1.23187,"RG"
"  7603",51.27567,-1.1501,"RG"
"  7604",51.26995,-1.16278,"RG"
"  7605",51.25126,-1.19178,"RG"
"  7606",51.21261,-1.19389,"RG"
"  7607",51.21532,-1.19527,"RG"
"  7608",51.23319,-1.1792,"RG"
"  7609",51.25255,-1.25474,"RG"
"  7610",51.23485,-1.29664,"RG"
"  7611",51.28724,-1.33456,"RG"
"  7612",51.28185,-1.33607,"RG"
"  7613",51.27834,-1.3519,"RG"
"  7614",51.28094,-1.33465,"RG"
"  7615",51.23237,-1.33249,"RG"
"  7616",51.2333,-1.3382,"RG"
"  7617",51.32967,-1.56075,"SN"
"  7618",51.32427,-1.5608,"SN"
"  7619",51.32035,-1.48047,"SP"
"  7620",51.29269,-1.53242,"SP"
"  7621",51.31928,-1.47784,"SP"
"  7622",51.27673,-1.45279,"SP"
"  7623",51.3037,-1.38597,"RG"
"  7624",51.25254,-1.40385,"SP"
"  7625",51.193,-1.39596,"SP"
"  7626",51.15281,-1.22343,"SO"
"  7627",51.18227,-1.22876,"SO"
"  7628",51.13156,-1.31822,"SO"
"  7629",51.1397,-1.32668,"SO"
"  7630",51.18101,-1.31606,"SO"
"  7631",51.23885,-1.56305,"SP"
"  7632",51.21806,-1.47217,"SP"
"  7633",51.19987,-1.48612,"SP"
"  7634",51.2008,-1.49327,"SP"
"  7635",51.21645,-1.58474,"SP"
"  7636",51.19036,-1.58354,"SP"
"  7637",51.17021,-1.47504,"SP"
"  7638",51.11353,-1.48422,"SO"
"  7639",51.11456,-1.51707,"SO"
"  7640",51.09654,-1.50869,"SO"
"  7641",51.08427,-1.3846,"SO"
"  7642",51.12849,-1.41545,"SO"
"  7643",51.1357,-1.64264,"SP"
"  7644",51.13818,-1.57759,"SO"
"  7646",51.11655,-1.5642,"SO"
"  7647",51.10181,-1.561,"SO"
"  7648",51.03605,-1.70332,"SP"
"  7649",51.09255,-1.64869,"SP"
"  7650",51.04124,-1.63338,"SP"
"  7651",51.03384,-1.57069,"SO"
"  7652",51.02729,-1.50657,"SO"
"  7653",51.01124,-1.46835,"SO"
"  7654",50.99218,-1.4901,"SO"
"  7655",51.03764,-1.41342,"SO"
"  7656",50.99739,-1.45701,"SO"
"  7657",50.9947,-1.45846,"SO"
"  7658",51.00015,-1.4698,"SO"
"  7659",50.98931,-1.71644,"SP"
"  7660",50.98551,-1.64237,"SP"
"  7661",51.01622,-1.68776,"SP"
"  7662",50.95134,-1.64263,"SP"
"  7663",50.95496,-1.64973,"SP"
"  7664",50.95958,-1.64192,"SP"
"  7665",50.95672,-1.6369,"SP"
"  7666",50.98076,-1.5669,"SO"
"  7667",50.98155,-1.56629,"SO"
"  7668",50.9727,-1.57695,"SO"
"  7669",50.98515,-1.53979,"SO"
"  7670",50.92158,-1.61725,"SO"
"  7671",50.9334,-1.49551,"SO"
"  7672",50.91598,-1.55897,"SO"
"  7673",50.91146,-1.55332,"SO"
"  7674",50.85232,-1.40044,"SO"
"  7675",50.79744,-1.39831,"SO"
"  7676",50.79658,-1.40541,"SO"
"  7677",50.87558,-1.57925,"SO"
"  7678",50.83813,-1.44181,"SO"
"  7679",50.82184,-1.4517,"SO"
"  7680",50.85066,-1.65761,"BH"
"  7681",50.82161,-1.57689,"SO"
"  7682",50.82069,-1.5698,"SO"
"  7683",50.82346,-1.55897,"SO"
"  7684",50.81437,-1.56276,"SO"
"  7685",50.77203,-1.54614,"SO"
"  7686",50.78108,-1.56024,"SO"
"  7687",50.75944,-1.54484,"SO"
"  7688",50.7513,-1.53358,"SO"
"  7689",50.7522,-1.53357,"SO"
"  7690",50.74233,-1.53934,"SO"
"  7691",50.75495,-1.54772,"SO"
"  7692",50.74865,-1.54778,"SO"
"  7693",50.8283,-1.70606,"BH"
"  7694",50.79675,-1.67787,"BH"
"  7695",50.76498,-1.5845,"SO"
"  7696",50.75787,-1.60866,"SO"
"  7697",50.7317,-1.58479,"SO"
"  7698",50.75437,-1.63988,"BH"
"  7699",50.72993,-1.59189,"SO"
"  7700",50.73642,-1.65136,"BH"
"  7701",50.73911,-1.65636,"BH"
"  7702",50.79765,-1.67645,"BH"
"  7703",50.65697,-1.30529,"PO"
"  7704",50.69087,-1.31613,"PO"
"  7705",50.69066,-1.30815,"PO"
"  7706",50.69799,-1.3047,"PO"
"  7707",50.74906,-1.27276,"PO"
"  7708",50.75173,-1.26846,"PO"
"  7709",50.72448,-1.22638,"PO"
"  7710",50.72629,-1.22777,"PO"
"  7711",50.72329,-1.18389,"PO"
"  7712",50.72301,-1.14422,"PO"
"  7713",50.69752,-1.10362,"PO"
"  7714",50.67981,-1.19757,"PO"
"  7715",50.62793,-1.17989,"PO"
"  7716",50.62702,-1.17849,"PO"
"  7717",50.66113,-1.16639,"PO"
"  7718",50.60285,-1.19446,"PO"
"  7719",50.59571,-1.20306,"PO"
"  7720",50.59308,-1.21299,"PO"
"  7721",50.58775,-1.22297,"PO"
"  7722",50.58867,-1.22578,"PO"
"  7723",50.58517,-1.24138,"PO"
"  7724",50.64915,-1.41859,"PO"
"  7725",50.64656,-1.44126,"PO"
"  7726",50.66774,-1.55422,"PO"
"  7727",50.67669,-1.54423,"PO"
"  7728",50.68207,-1.53993,"PO"
"  7729",50.67025,-1.50891,"PO"
"  7730",50.6793,-1.52297,"PO"
"  7731",50.68214,-1.51616,"PO"
"  7732",50.67062,-1.39756,"PO"
"  7733",50.75357,-1.30388,"PO"
"  7734",50.77258,-1.72059,"BH"
"  7735",50.78333,-1.70208,"BH"
"  7736",50.74286,-1.70517,"BH"
"  7737",51.37901,-1.9294,"SN"
"  7738",51.37724,-1.94971,"SN"
"  7739",51.31758,-1.9141,"SN"
"  7740",51.31787,-1.91389,"SN"
"  7741",51.35663,-1.73443,"SN"
"  7742",51.36355,-1.7759,"SN"
"  7743",51.36086,-1.77879,"SN"
"  7744",51.35709,-1.84474,"SN"
"  7745",51.36006,-1.84343,"SN"
"  7746",51.33757,-1.83489,"SN"
"  7747",51.26467,-1.79932,"SN"
"  7748",51.26467,-1.79502,"SN"
"  7749",51.25838,-1.79791,"SN"
"  7751",51.24862,-1.90543,"SP"
"  7752",51.28338,-1.71176,"SN"
"  7756",51.00485,-2.1629,"SP"
"  7757",51.00305,-2.14824,"SP"
"  7758",51.00396,-2.14254,"SP"
"  7759",51.09578,-2.08906,"SP"
"  7760",51.09574,-2.08998,"SP"
"  7761",51.08943,-2.10567,"SP"
"  7762",51.08854,-2.10424,"SP"
"  7763",51.03911,-2.03994,"SP"
"  7764",51.10927,-2.00429,"SP"
"  7765",51.09374,-2.01891,"SP"
"  7766",51.04541,-2.03567,"SP"
"  7767",51.08319,-1.98429,"SP"
"  7768",51.08319,-1.98144,"SP"
"  7769",51.05977,-1.91009,"SP"
"  7770",51.07771,-1.8658,"SP"
"  7771",51.07591,-1.85867,"SP"
"  7772",51.07864,-1.86,"SP"
"  7773",51.12656,-2.30012,"BA"
"  7774",51.11523,-2.27862,"BA"
"  7775",51.1467,-2.28166,"BA"
"  7776",51.12714,-2.16578,"SP"
"  7777",51.14687,-2.19588,"BA"
"  7778",51.17923,-2.20746,"BA"
"  7779",51.19992,-2.2004,"BA"
"  7780",51.21432,-2.1976,"BA"
"  7781",51.20088,-2.16748,"BA"
"  7782",51.19906,-2.17892,"BA"
"  7783",51.19908,-2.16604,"BA"
"  7784",51.20088,-2.16175,"BA"
"  7785",51.1668,-2.07009,"BA"
"  7786",51.16104,-2.06852,"BA"
"  7787",51.23766,-2.05411,"SN"
"  7788",51.23336,-2.05014,"SN"
"  7789",51.1983,-2.00716,"BA"
"  7790",51.1938,-2.01861,"BA"
"  7791",51.14164,-2.00858,"BA"
"  7792",51.14704,-2.00286,"BA"
"  7793",51.13264,-1.95426,"SP"
"  7794",51.13533,-1.94425,"SP"
"  7795",51.23139,-1.94692,"SP"
"  7796",51.22976,-1.95273,"SP"
"  7797",51.19736,-1.90267,"SP"
"  7798",51.13081,-1.90138,"SP"
"  7799",51.11457,-1.85284,"SP"
"  7800",51.05784,-1.80164,"SP"
"  7801",51.06231,-1.78735,"SP"
"  7802",51.31108,-1.64702,"SN"
"  7803",51.30739,-1.64947,"SN"
"  7804",51.21963,-1.6693,"SP"
"  7805",51.10362,-1.75859,"SP"
"  7806",51.0749,-1.78587,"SP"
"  7807",51.0731,-1.78445,"SP"
"  7808",51.05779,-1.7731,"SP"
"  7809",51.01483,-1.96293,"SP"
"  7810",51.02652,-1.94438,"SP"
"  7811",51.02919,-1.90302,"SP"
"  7812",51.01911,-1.79763,"SP"
"  7813",51.00927,-1.80042,"SP"
"  7814",50.96062,-1.75222,"SP"
"  7815",50.931,-1.78226,"SP"
"  7816",50.97883,-1.91167,"SP"
"  7817",50.98152,-1.90027,"SP"
"  7818",50.96535,-1.9174,"SP"
"  7819",50.96843,-1.91647,"SP"
"  7820",50.97254,-1.91026,"SP"
"  7821",50.91506,-1.76479,"SP"
"  7822",50.89948,-1.7625,"SP"
"  7823",50.88415,-1.74409,"BH"
"  7824",50.86621,-1.76409,"BH"
"  7825",50.85095,-1.78121,"BH"
"  7826",50.84197,-1.78693,"BH"
"  7827",50.84196,-1.77841,"BH"
"  7828",50.83379,-1.74295,"BH"
"  7829",50.83742,-1.75713,"BH"
"  7830",50.80508,-1.78429,"BH"
"  7831",50.8005,-1.73603,"BH"
"  7832",50.74031,-1.76755,"BH"
"  7833",51.10524,-2.31712,"BA"
"  7834",51.10433,-2.31998,"BA"
"  7835",51.08093,-2.32695,"BA"
"  7836",51.0919,-2.25705,"BA"
"  7837",51.08919,-2.26275,"BA"
"  7838",51.08827,-2.27131,"BA"
"  7839",51.08564,-2.23846,"BA"
"  7840",51.04151,-2.26819,"SP"
"  7841",51.03109,-2.28089,"SP"
"  7842",51.03344,-2.25958,"SP"
"  7843",50.99198,-2.2964,"SP"
"  7844",50.99131,-2.31556,"SP"
"  7845",51.03198,-2.44356,"BA"
"  7846",51.00769,-2.44761,"BA"
"  7847",51.00331,-2.4162,"BA"
"  7848",51.01437,-2.32934,"SP"
"  7849",51.01971,-2.35076,"SP"
"  7850",50.98922,-2.31918,"SP"
"  7851",50.97461,-2.39316,"BA"
"  7852",50.95845,-2.38305,"DT"
"  7853",50.85845,-2.43339,"DT"
"  7854",50.87758,-2.36249,"DT"
"  7855",50.88833,-2.37537,"DT"
"  7856",50.87456,-2.45344,"DT"
"  7857",50.91664,-2.50079,"DT"
"  7858",50.89532,-2.43515,"DT"
"  7859",50.89443,-2.43088,"DT"
"  7860",50.90984,-2.39688,"DT"
"  7861",50.91524,-2.3955,"DT"
"  7862",50.8875,-2.35119,"DT"
"  7863",50.93129,-2.30417,"DT"
"  7864",50.96869,-2.25495,"SP"
"  7865",50.97879,-2.12964,"SP"
"  7866",50.99402,-2.17813,"SP"
"  7867",50.94903,-2.1922,"SP"
"  7868",50.91299,-2.23046,"DT"
"  7869",50.89671,-2.27162,"DT"
"  7870",50.90036,-2.24889,"DT"
"  7871",50.89228,-2.24316,"DT"
"  7872",50.94093,-2.19501,"DT"
"  7873",50.89178,-2.19407,"DT"
"  7874",50.87625,-2.15595,"DT"
"  7875",50.85911,-2.18188,"DT"
"  7876",50.8654,-2.18759,"DT"
"  7877",50.85555,-2.16056,"DT"
"  7878",50.86996,-2.14213,"DT"
"  7879",50.86375,-2.1415,"DT"
"  7880",50.86005,-2.15489,"DT"
"  7881",50.96617,-2.15524,"SP"
"  7882",50.95722,-2.12388,"SP"
"  7883",50.91854,-2.12947,"DT"
"  7884",50.93205,-2.10389,"DT"
"  7885",50.91842,-2.11073,"DT"
"  7886",50.88171,-2.07819,"DT"
"  7887",50.87743,-2.07534,"DT"
"  7888",50.83763,-2.10084,"DT"
"  7889",50.79696,-2.23557,"DT"
"  7890",50.79807,-2.07237,"BH"
"  7891",50.7828,-2.03688,"BH"
"  7892",50.76572,-2.03404,"BH"
"  7893",50.77651,-2.03262,"BH"
"  7894",50.80439,-2.00284,"BH"
"  7895",50.98156,-2.02137,"SP"
"  7896",50.97437,-1.97863,"SP"
"  7897",50.95548,-2.00997,"SP"
"  7898",50.95278,-2.00427,"SP"
"  7899",50.94289,-2.02562,"SP"
"  7900",50.933,-2.00142,"BH"
"  7901",50.9249,-1.95304,"BH"
"  7902",50.9222,-1.94878,"BH"
"  7903",50.90331,-1.95449,"BH"
"  7904",50.895,-1.97243,"BH"
"  7905",50.95815,-2.08829,"SP"
"  7906",50.93658,-2.0612,"DT"
"  7907",50.87904,-1.98436,"BH"
"  7908",50.91769,-2.06829,"DT"
"  7909",50.85293,-2.0753,"DT"
"  7910",50.80783,-1.9897,"BH"
"  7911",50.79989,-1.98013,"BH"
"  7912",50.79358,-1.93189,"BH"
"  7913",50.79897,-1.91911,"BH"
"  7914",50.75852,-1.99433,"BH"
"  7915",50.77739,-1.92908,"BH"
"  7916",50.95907,-1.95158,"SP"
"  7917",50.98156,-1.97008,"SP"
"  7918",50.93206,-1.9018,"BH"
"  7919",50.86547,-1.86499,"BH"
"  7920",50.80614,-1.89497,"BH"
"  7922",50.76918,-1.8213,"BH"
"  7923",50.73043,-1.77752,"BH"
"  7924",50.75475,-1.93682,"BH"
"  7925",50.73151,-1.91497,"BH"
"  7926",50.7297,-1.89514,"BH"
"  7927",50.73239,-1.89088,"BH"
"  7928",50.71529,-1.87959,"BH"
"  7929",50.72164,-1.94191,"BH"
"  7930",50.71176,-1.97734,"BH"
"  7931",50.73964,-1.97732,"BH"
"  7932",50.72345,-1.983,"BH"
"  7933",50.73411,-2.17573,"BH"
"  7935",50.7585,-2.08224,"BH"
"  7936",50.75759,-2.08791,"BH"
"  7937",50.71892,-2.08075,"BH"
"  7938",50.73693,-2.05527,"BH"
"  7939",50.79735,-2.4151,"DT"
"  7940",50.79727,-2.43992,"DT"
"  7941",50.76416,-2.39139,"DT"
"  7942",50.76601,-2.37722,"DT"
"  7943",50.74813,-2.34164,"DT"
"  7944",50.82511,-2.32796,"DT"
"  7945",50.74826,-2.29628,"DT"
"  7946",50.84984,-2.31397,"DT"
"  7947",50.82565,-2.27689,"DT"
"  7948",50.78338,-2.27806,"DT"
"  7949",50.75382,-2.21834,"BH"
"  7951",50.75203,-2.21691,"BH"
"  7952",50.74394,-2.2112,"BH"
"  7953",50.69944,-2.16039,"BH"
"  7954",50.80649,-2.59187,"DT"
"  7955",50.79575,-2.58039,"DT"
"  7956",50.79858,-2.55346,"DT"
"  7957",50.79398,-2.57469,"DT"
"  7958",50.80252,-2.66137,"DT"
"  7959",50.77483,-2.62694,"DT"
"  7960",50.75337,-2.60255,"DT"
"  7961",50.73815,-2.5896,"DT"
"  7962",50.78614,-2.52068,"DT"
"  7963",50.76727,-2.51763,"DT"
"  7964",50.72689,-2.49735,"DT"
"  7965",50.83666,-2.48573,"DT"
"  7966",50.83487,-2.48288,"DT"
"  7967",50.80702,-2.47549,"DT"
"  7968",50.75217,-2.4721,"DT"
